longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-120.88,38.32,18.0,2791.0,492.0,1187.0,438.0,3.2589,117614.0,INLAND
-121.09,40.3,15.0,1717.0,336.0,501.0,206.0,3.6477,114437.0,INLAND
-117.48,34.08,17.0,1834.0,390.0,1253.0,357.0,3.1028,112674.0,INLAND
-117.89,33.61,45.0,1883.0,419.0,653.0,328.0,4.2222,480714.85,<1H OCEAN
-121.41,38.34,24.0,1605.0,277.0,1966.0,250.0,3.0833,138412.0,INLAND
-118.13,33.85,36.0,1885.0,391.0,1049.0,405.0,3.55,210019.0,<1H OCEAN
-117.89,33.91,33.0,1264.0,224.0,527.0,227.0,3.7321,212447.0,<1H OCEAN
-121.83,37.23,7.0,5389.0,903.0,2232.0,825.0,6.6659,438194.62,<1H OCEAN
-120.66,40.42,35.0,1450.0,325.0,717.0,297.0,2.5074,71715.0,INLAND
-117.13,32.76,33.0,1591.0,461.0,794.0,425.0,2.6333,152982.0,NEAR OCEAN
-118.1,33.85,36.0,956.0,159.0,416.0,157.0,4.6429,214884.0,<1H OCEAN
-117.94,33.9,27.0,2029.0,242.0,711.0,254.0,9.7956,491228.84,<1H OCEAN
-122.64,38.96,29.0,883.0,187.0,326.0,136.0,1.7273,70865.0,INLAND
-121.37,38.62,27.0,1743.0,380.0,697.0,368.0,1.6678,136531.0,INLAND
-119.03,35.37,52.0,1503.0,367.0,554.0,277.0,1.6786,105625.0,INLAND
-120.95,37.65,14.0,5200.0,1119.0,3221.0,1102.0,2.6964,114170.0,INLAND
-118.17,34.03,43.0,1636.0,506.0,1855.0,502.0,2.2902,147439.0,<1H OCEAN
-117.24,33.0,16.0,2512.0,356.0,795.0,353.0,7.5975,362128.02,NEAR OCEAN
-122.4,37.75,26.0,54.0,9.0,23.0,9.0,6.1359,273988.1,NEAR BAY
-117.71,33.64,14.0,2945.0,356.0,1293.0,335.0,8.111,322301.0,<1H OCEAN
-120.2,40.26,26.0,2399.0,518.0,1037.0,443.0,2.6765,59728.0,INLAND
-116.25,33.81,24.0,880.0,187.0,507.0,169.0,3.4583,103211.02,INLAND
-121.32,37.96,46.0,1832.0,365.0,975.0,373.0,2.0398,85978.0,INLAND
-122.24,38.25,33.0,213.0,36.0,91.0,33.0,4.9167,199477.0,NEAR BAY
-121.83,37.26,7.0,3609.0,751.0,1739.0,682.0,4.5033,221225.0,<1H OCEAN
-117.91,33.63,20.0,3442.0,1526.0,1427.0,977.0,3.1985,153788.03,<1H OCEAN
-121.91,37.81,7.0,3477.0,416.0,1216.0,395.0,13.1499,495717.94,INLAND
-117.88,34.13,33.0,3713.0,718.0,2106.0,720.0,4.0023,190153.0,<1H OCEAN
-122.08,37.66,37.0,1997.0,436.0,1349.0,437.0,2.1382,173501.0,NEAR BAY
-118.19,33.78,31.0,1648.0,484.0,898.0,457.0,1.5844,165092.0,NEAR OCEAN
-120.24,39.67,40.0,690.0,129.0,305.0,110.0,2.3625,68197.0,INLAND
-121.44,38.43,3.0,39320.0,6210.0,16305.0,5358.0,4.9516,153585.0,INLAND
-117.05,33.05,6.0,7916.0,1293.0,2741.0,1204.0,5.6436,264507.0,<1H OCEAN
-122.39,37.72,52.0,135.0,34.0,93.0,26.0,2.1484,229599.01,NEAR BAY
-121.82,37.32,10.0,2506.0,623.0,2634.0,622.0,3.135,202935.0,<1H OCEAN
-121.48,38.56,52.0,814.0,216.0,327.0,181.0,2.8542,124251.0,INLAND
-122.94,38.57,33.0,1530.0,266.0,728.0,250.0,5.1005,264520.0,<1H OCEAN
-117.2,34.04,23.0,1762.0,267.0,1132.0,279.0,5.9915,156776.0,INLAND
-120.18,34.62,25.0,1337.0,219.0,671.0,225.0,3.1912,238747.05,NEAR OCEAN
-118.66,34.23,18.0,897.0,142.0,263.0,110.0,6.1288,339522.0,<1H OCEAN
-118.44,34.0,41.0,1562.0,377.0,874.0,368.0,4.1083,340401.05,<1H OCEAN
-118.34,34.17,52.0,1133.0,212.0,545.0,222.0,4.875,283483.07,<1H OCEAN
-117.76,33.72,11.0,4508.0,618.0,1993.0,573.0,10.4498,418463.14,<1H OCEAN
-117.36,34.28,18.0,3903.0,715.0,1388.0,428.0,4.2386,152219.0,INLAND
-117.3,34.07,34.0,567.0,143.0,387.0,138.0,1.7981,76906.0,INLAND
-119.31,36.31,18.0,3860.0,760.0,1643.0,664.0,2.0714,83286.0,INLAND
-118.19,33.98,36.0,4179.0,,4582.0,1196.0,2.0087,170852.02,<1H OCEAN
-116.99,32.81,18.0,10968.0,1521.0,4439.0,1501.0,6.2787,258773.01,<1H OCEAN
-122.61,38.26,17.0,2864.0,487.0,1482.0,547.0,4.6833,212603.0,<1H OCEAN
-118.54,34.17,11.0,1080.0,174.0,386.0,160.0,6.1274,313414.0,<1H OCEAN
-117.91,33.63,32.0,1901.0,400.0,946.0,418.0,2.7264,284024.0,<1H OCEAN
-118.36,34.1,37.0,7097.0,2010.0,2913.0,1939.0,2.875,303317.03,<1H OCEAN
-117.92,34.01,35.0,3055.0,634.0,3738.0,615.0,3.375,139944.0,<1H OCEAN
-120.35,39.34,29.0,1986.0,474.0,337.0,100.0,4.0278,113887.0,INLAND
-118.49,34.24,35.0,2707.0,446.0,1224.0,445.0,5.2939,249725.0,<1H OCEAN
-117.12,32.56,20.0,2524.0,682.0,1819.0,560.0,2.9286,201603.0,NEAR OCEAN
-122.21,37.79,34.0,2364.0,557.0,1517.0,516.0,2.8365,142490.0,NEAR BAY
-121.94,37.53,33.0,2095.0,342.0,941.0,304.0,5.761,264352.0,<1H OCEAN
-117.08,32.82,10.0,5177.0,856.0,2190.0,816.0,5.9734,269073.0,<1H OCEAN
-119.06,36.15,25.0,2402.0,478.0,1527.0,461.0,2.3194,59899.0,INLAND
-118.36,34.07,52.0,2046.0,451.0,944.0,435.0,3.4265,422850.06,<1H OCEAN
-119.53,36.65,43.0,1676.0,320.0,1056.0,276.0,2.5562,81695.0,INLAND
-117.62,34.11,31.0,2561.0,414.0,1204.0,435.0,4.4637,176287.0,INLAND
-118.94,34.24,5.0,10018.0,1233.0,4253.0,1120.0,8.9063,488999.82,<1H OCEAN
-118.5,33.97,29.0,2737.0,808.0,1157.0,696.0,5.128,487918.85,<1H OCEAN
-121.14,38.77,15.0,10282.0,1333.0,3868.0,1300.0,6.4789,276185.0,INLAND
-118.23,34.17,37.0,4524.0,1005.0,2099.0,937.0,3.5781,329285.0,<1H OCEAN
-118.34,33.97,45.0,2230.0,364.0,949.0,344.0,5.5,231161.03,<1H OCEAN
-118.8,34.41,45.0,1610.0,,1148.0,347.0,2.7,150639.0,<1H OCEAN
-118.37,34.05,52.0,2346.0,437.0,1121.0,400.0,4.0583,423245.06,<1H OCEAN
-122.64,38.23,52.0,1075.0,249.0,519.0,210.0,3.0769,220475.0,<1H OCEAN
-118.1,33.97,35.0,2426.0,529.0,2010.0,514.0,2.9922,164961.0,<1H OCEAN
-118.32,33.84,42.0,1486.0,420.0,897.0,377.0,1.6228,290557.0,<1H OCEAN
-119.24,36.8,17.0,2052.0,405.0,975.0,340.0,2.6902,89568.0,INLAND
-122.03,37.86,25.0,3004.0,393.0,1145.0,376.0,7.2655,432508.02,NEAR BAY
-122.5,38.35,25.0,1566.0,352.0,784.0,362.0,3.075,172241.0,<1H OCEAN
-118.41,33.89,35.0,1194.0,292.0,507.0,295.0,9.0812,496881.95,<1H OCEAN
-122.33,37.39,52.0,573.0,102.0,232.0,92.0,6.2263,475363.83,NEAR OCEAN
-118.36,34.17,46.0,1268.0,240.0,661.0,239.0,4.0742,238166.0,<1H OCEAN
-117.08,33.14,11.0,1430.0,292.0,921.0,294.0,4.2357,166735.0,<1H OCEAN
-117.88,34.13,25.0,2559.0,654.0,1674.0,623.0,2.8547,161193.0,<1H OCEAN
-122.14,37.45,52.0,3841.0,537.0,1391.0,540.0,7.8647,494395.9,NEAR BAY
-119.67,34.43,39.0,1467.0,381.0,1404.0,374.0,2.3681,233944.0,<1H OCEAN
-118.82,34.15,9.0,655.0,110.0,222.0,109.0,7.8528,364182.1,NEAR OCEAN
-118.34,34.07,52.0,3421.0,598.0,1203.0,564.0,4.1618,480580.81,<1H OCEAN
-122.45,38.58,34.0,2517.0,483.0,1324.0,464.0,3.0938,178784.0,INLAND
-118.28,33.73,52.0,2085.0,588.0,1767.0,516.0,2.1935,240905.0,NEAR OCEAN
-117.94,33.74,24.0,4248.0,840.0,3118.0,798.0,4.2222,202078.0,<1H OCEAN
-117.94,34.04,34.0,1403.0,274.0,977.0,257.0,3.8409,163160.0,<1H OCEAN
-114.57,33.52,27.0,173.0,35.0,117.0,34.0,2.0833,55830.0,INLAND
-118.24,33.94,39.0,1215.0,273.0,1211.0,265.0,1.7212,94684.0,<1H OCEAN
-121.44,38.71,25.0,2336.0,406.0,1172.0,408.0,3.5129,107940.0,INLAND
-122.19,37.44,39.0,4402.0,618.0,1616.0,631.0,8.9955,493237.92,NEAR OCEAN
-122.01,37.28,22.0,2038.0,260.0,773.0,281.0,9.1569,498689.97,<1H OCEAN
-119.77,36.8,24.0,3748.0,770.0,1827.0,719.0,2.7222,82174.0,INLAND
-118.2,33.89,37.0,2394.0,568.0,2499.0,551.0,2.5321,116038.0,<1H OCEAN
-118.09,33.81,36.0,1878.0,323.0,846.0,325.0,7.1937,319314.18,<1H OCEAN
-118.11,33.84,36.0,1074.0,188.0,496.0,196.0,4.625,218188.0,<1H OCEAN
-118.4,34.24,35.0,2552.0,545.0,1850.0,503.0,4.775,190890.0,<1H OCEAN
-124.17,40.8,52.0,661.0,316.0,392.0,244.0,0.957,70571.0,NEAR OCEAN
-121.95,37.39,24.0,5230.0,934.0,3795.0,970.0,5.4228,262774.0,<1H OCEAN
-118.01,33.8,16.0,4021.0,701.0,1488.0,650.0,5.32,238093.0,<1H OCEAN
-117.66,34.0,5.0,1387.0,236.0,855.0,270.0,5.411,191955.0,INLAND
-121.47,38.95,34.0,2129.0,350.0,969.0,314.0,2.7039,99374.0,INLAND
-118.09,34.09,36.0,1068.0,246.0,949.0,250.0,2.3462,188846.0,<1H OCEAN
-123.1,38.97,36.0,1211.0,247.0,697.0,251.0,2.5761,108354.0,<1H OCEAN
-122.14,37.85,27.0,9147.0,1276.0,3371.0,1269.0,7.3267,395003.0,NEAR BAY
-117.27,34.1,9.0,3904.0,1042.0,3688.0,896.0,1.8022,81533.0,INLAND
-118.02,33.7,23.0,5069.0,770.0,2473.0,769.0,6.3047,287587.0,<1H OCEAN
-122.33,37.95,42.0,1627.0,336.0,848.0,316.0,3.7708,143920.0,NEAR BAY
-122.19,39.5,23.0,462.0,97.0,261.0,90.0,2.1705,64543.0,INLAND
-122.43,37.71,52.0,1508.0,278.0,1138.0,304.0,4.0234,258003.0,NEAR BAY
-122.06,37.38,20.0,3401.0,768.0,1497.0,747.0,4.2188,420845.63,NEAR BAY
-122.14,37.68,35.0,2976.0,518.0,1424.0,538.0,4.267,209119.0,NEAR BAY
-118.28,33.68,8.0,2842.0,522.0,1624.0,510.0,3.7282,267654.0,NEAR OCEAN
-117.42,34.59,8.0,5445.0,1360.0,3220.0,1214.0,1.7567,78761.0,INLAND
-116.58,33.09,36.0,992.0,224.0,334.0,126.0,3.0089,164423.0,INLAND
-118.16,34.02,44.0,1218.0,374.0,1175.0,342.0,1.9688,166102.0,<1H OCEAN
-122.46,37.7,42.0,876.0,216.0,713.0,203.0,3.84,238943.0,NEAR OCEAN
-121.55,39.51,50.0,1050.0,288.0,485.0,260.0,1.1607,58697.0,INLAND
-121.2,38.02,44.0,608.0,108.0,287.0,83.0,3.3882,134597.0,INLAND
-117.93,33.82,28.0,2444.0,555.0,1848.0,567.0,3.0179,195050.0,<1H OCEAN
-117.41,34.08,38.0,1541.0,290.0,861.0,299.0,3.5655,99578.0,INLAND
-120.89,39.3,17.0,2282.0,431.0,974.0,371.0,3.5417,153281.0,INLAND
-118.44,34.23,36.0,1730.0,387.0,1099.0,353.0,4.0368,186056.0,<1H OCEAN
-118.38,34.16,46.0,2609.0,593.0,1055.0,585.0,3.3177,318635.03,<1H OCEAN
-118.26,33.78,36.0,2191.0,739.0,2931.0,692.0,2.1311,160491.0,NEAR OCEAN
-120.66,35.28,31.0,2773.0,844.0,1358.0,794.0,1.4036,218288.01,NEAR OCEAN
-117.23,33.96,5.0,9179.0,1361.0,4573.0,1294.0,5.253,166484.0,INLAND
-118.32,33.77,37.0,627.0,95.0,259.0,106.0,6.887,452190.69,<1H OCEAN
-117.09,32.98,23.0,1125.0,273.0,687.0,308.0,2.3182,223846.0,<1H OCEAN
-117.27,34.5,8.0,3567.0,543.0,1133.0,419.0,5.3733,247733.0,INLAND
-118.28,34.04,20.0,1193.0,454.0,1880.0,453.0,2.1806,174153.0,<1H OCEAN
-121.69,36.8,19.0,2164.0,410.0,1309.0,426.0,3.338,190575.0,<1H OCEAN
-118.42,34.18,31.0,2887.0,646.0,1626.0,637.0,3.6745,297492.0,<1H OCEAN
-117.03,32.63,14.0,2796.0,476.0,1466.0,464.0,5.2489,192441.0,NEAR OCEAN
-120.73,37.38,37.0,653.0,176.0,827.0,176.0,1.9236,70050.0,INLAND
-122.39,37.78,5.0,1405.0,515.0,725.0,392.0,3.6037,199172.01,NEAR BAY
-117.13,34.06,4.0,3078.0,510.0,1341.0,486.0,4.9688,157871.0,INLAND
-122.06,37.39,22.0,1236.0,290.0,413.0,274.0,3.6875,153531.02,NEAR BAY
-122.29,37.88,52.0,1650.0,395.0,841.0,380.0,3.556,196372.0,NEAR BAY
-119.71,34.42,50.0,840.0,279.0,488.0,270.0,2.2097,263165.0,<1H OCEAN
-118.46,34.08,35.0,3247.0,525.0,1065.0,484.0,7.8426,493185.83,<1H OCEAN
-118.34,33.86,36.0,2223.0,360.0,1162.0,376.0,5.259,281258.0,<1H OCEAN
-122.63,38.5,19.0,2107.0,332.0,874.0,341.0,5.7819,269133.0,<1H OCEAN
-115.57,32.85,17.0,1039.0,256.0,728.0,246.0,1.7411,64159.0,INLAND
-116.22,36.0,14.0,1372.0,386.0,436.0,213.0,1.1471,44568.98,INLAND
-117.96,34.05,32.0,1993.0,388.0,1385.0,380.0,3.7258,178341.0,<1H OCEAN
-120.31,37.29,36.0,969.0,206.0,732.0,175.0,1.5938,59898.0,INLAND
-115.56,32.96,21.0,2164.0,480.0,1164.0,421.0,3.8177,102187.0,INLAND
-122.43,37.75,52.0,1970.0,495.0,871.0,474.0,4.0625,353324.0,NEAR BAY
-122.27,37.89,52.0,2640.0,366.0,973.0,355.0,7.266,369700.01,NEAR BAY
-117.71,33.63,16.0,1641.0,354.0,945.0,318.0,3.4261,226982.01,<1H OCEAN
-121.39,39.39,52.0,189.0,34.0,121.0,37.0,3.0208,78086.0,INLAND
-117.73,34.07,33.0,1025.0,261.0,854.0,269.0,2.2596,118916.0,INLAND
-118.45,34.06,52.0,204.0,34.0,1154.0,28.0,9.337,408242.66,<1H OCEAN
-121.92,37.49,10.0,7441.0,1588.0,3571.0,1466.0,5.1643,221143.0,<1H OCEAN
-120.85,37.77,52.0,436.0,81.0,197.0,68.0,1.8625,90005.0,INLAND
-122.13,37.75,30.0,414.0,54.0,137.0,50.0,4.975,299370.01,NEAR BAY
-121.9,36.6,33.0,2461.0,649.0,1234.0,601.0,2.8727,227717.0,NEAR OCEAN
-117.89,33.75,34.0,2753.0,654.0,3117.0,631.0,3.1713,168919.0,<1H OCEAN
-118.39,34.15,29.0,3110.0,650.0,1212.0,642.0,4.2031,407151.06,<1H OCEAN
-118.24,34.14,9.0,4877.0,1488.0,4486.0,1458.0,2.4421,218480.0,<1H OCEAN
-121.93,37.3,16.0,2111.0,485.0,1285.0,499.0,5.0477,283786.0,<1H OCEAN
-118.09,34.04,24.0,1543.0,257.0,824.0,271.0,6.4385,283768.01,<1H OCEAN
-118.2,34.16,31.0,5550.0,881.0,2465.0,862.0,6.8317,424248.03,<1H OCEAN
-118.02,33.95,38.0,2139.0,426.0,1138.0,412.0,4.2917,183521.0,<1H OCEAN
-119.74,36.76,42.0,2093.0,470.0,1621.0,438.0,1.7994,57938.0,INLAND
-121.89,37.33,6.0,1495.0,552.0,1087.0,557.0,2.8798,215717.0,<1H OCEAN
-117.87,33.88,28.0,3333.0,752.0,2026.0,722.0,3.5667,194711.0,<1H OCEAN
-117.06,33.01,9.0,2470.0,417.0,904.0,427.0,4.4219,201187.0,<1H OCEAN
-122.23,37.81,52.0,1433.0,229.0,612.0,213.0,4.7708,296417.01,NEAR BAY
-117.11,32.69,34.0,1144.0,295.0,1271.0,302.0,2.09,91762.0,NEAR OCEAN
-117.42,34.08,28.0,2300.0,419.0,1312.0,444.0,3.4844,119136.0,INLAND
-121.26,38.66,19.0,3170.0,444.0,1344.0,452.0,6.1183,218424.0,INLAND
-122.25,37.56,19.0,7976.0,1406.0,3437.0,1338.0,5.6396,396635.01,NEAR BAY
-117.42,34.09,28.0,3193.0,525.0,1750.0,523.0,4.1375,129922.0,INLAND
-122.05,37.38,23.0,3200.0,907.0,2029.0,866.0,3.5649,390054.02,<1H OCEAN
-117.22,32.78,22.0,2020.0,466.0,1010.0,429.0,3.4527,185950.01,NEAR OCEAN
-121.91,37.32,42.0,1067.0,256.0,608.0,280.0,3.0096,190262.0,<1H OCEAN
-121.18,41.31,22.0,2124.0,432.0,829.0,313.0,2.4519,63860.0,INLAND
-121.96,37.39,20.0,1032.0,229.0,658.0,238.0,4.5062,233110.0,<1H OCEAN
-118.24,33.94,37.0,869.0,241.0,1040.0,233.0,2.0,90412.0,<1H OCEAN
-117.12,33.14,12.0,2363.0,408.0,1211.0,396.0,3.8967,172881.0,<1H OCEAN
-118.01,33.9,36.0,1382.0,257.0,685.0,255.0,5.125,210350.0,<1H OCEAN
-120.19,37.53,25.0,1470.0,341.0,706.0,283.0,1.7614,83183.0,INLAND
-122.42,37.65,39.0,4402.0,894.0,2941.0,887.0,3.8565,251181.0,NEAR OCEAN
-123.73,40.48,25.0,2015.0,524.0,746.0,251.0,1.7153,75459.0,INLAND
-117.4,34.06,17.0,5451.0,1008.0,3533.0,940.0,3.9191,113499.0,INLAND
-115.4,32.86,19.0,1087.0,171.0,649.0,173.0,3.3182,109461.0,INLAND
-122.43,37.73,49.0,1435.0,322.0,1008.0,329.0,4.0,261142.0,NEAR BAY
-118.2,33.87,36.0,1554.0,273.0,974.0,264.0,4.2135,163722.0,<1H OCEAN
-122.08,37.9,32.0,1075.0,170.0,486.0,173.0,5.0499,307018.02,NEAR BAY
-118.26,34.06,42.0,2541.0,1282.0,3974.0,1189.0,1.5854,111006.0,<1H OCEAN
-117.19,32.83,30.0,2288.0,448.0,1240.0,469.0,4.0114,177985.0,NEAR OCEAN
-118.99,35.35,32.0,1293.0,317.0,1109.0,286.0,1.1786,47628.0,INLAND
-118.51,35.16,7.0,4371.0,727.0,1932.0,654.0,4.625,133743.0,INLAND
-117.21,33.14,12.0,4839.0,954.0,1708.0,952.0,2.8586,161976.0,<1H OCEAN
-118.13,33.83,44.0,1710.0,333.0,786.0,344.0,4.2917,288815.0,<1H OCEAN
-122.27,37.86,52.0,834.0,186.0,494.0,175.0,3.15,205452.0,NEAR BAY
-117.4,34.01,25.0,1858.0,366.0,1311.0,331.0,2.7083,99097.0,INLAND
-122.39,37.79,52.0,94.0,24.0,113.0,27.0,4.6563,360382.13,NEAR BAY
-118.08,34.13,39.0,788.0,128.0,413.0,139.0,5.9546,381545.04,INLAND
-118.26,34.11,47.0,2183.0,510.0,1445.0,503.0,3.6667,227995.0,<1H OCEAN
-116.94,32.78,17.0,13559.0,2656.0,6990.0,2533.0,3.434,175336.0,<1H OCEAN
-121.23,39.27,11.0,1265.0,224.0,573.0,205.0,3.3603,156840.0,INLAND
-118.29,33.75,37.0,1319.0,292.0,766.0,285.0,2.7031,213526.0,NEAR OCEAN
-118.42,34.28,35.0,822.0,200.0,1197.0,203.0,3.2865,137871.0,<1H OCEAN
-121.31,37.93,21.0,1556.0,314.0,1140.0,304.0,2.4667,92656.0,INLAND
-121.9,38.02,12.0,1497.0,360.0,943.0,341.0,2.1417,129145.0,INLAND
-117.07,32.63,40.0,1706.0,322.0,796.0,303.0,3.5583,151898.0,NEAR OCEAN
-122.43,37.75,52.0,2155.0,468.0,962.0,490.0,3.775,339236.0,NEAR BAY
-122.45,37.71,45.0,2253.0,431.0,1382.0,392.0,4.2562,232771.0,NEAR OCEAN
-117.2,33.07,5.0,10394.0,1617.0,4496.0,1553.0,5.9289,379037.0,NEAR OCEAN
-121.88,36.49,28.0,2830.0,458.0,898.0,370.0,5.8142,458853.7,NEAR OCEAN
-116.86,33.84,18.0,521.0,118.0,174.0,74.0,2.7788,103753.0,INLAND
-119.29,34.4,22.0,3891.0,657.0,1727.0,581.0,4.2656,252438.0,NEAR OCEAN
-117.11,32.74,25.0,684.0,190.0,665.0,187.0,2.4524,98095.0,NEAR OCEAN
-122.24,37.86,52.0,1668.0,225.0,517.0,214.0,7.8521,466507.69,NEAR BAY
-117.1,32.75,11.0,1976.0,548.0,1528.0,512.0,1.4886,94616.0,NEAR OCEAN
-122.69,38.34,12.0,3876.0,782.0,2146.0,764.0,4.0844,179978.0,<1H OCEAN
-117.12,34.04,25.0,2495.0,438.0,1071.0,405.0,4.8173,144919.0,INLAND
-121.23,37.79,23.0,1985.0,424.0,1198.0,389.0,2.7734,120175.0,INLAND
-122.29,37.88,46.0,1895.0,442.0,920.0,425.0,2.9926,203177.0,NEAR BAY
-119.9,36.94,11.0,2513.0,408.0,1360.0,415.0,4.277,103667.0,INLAND
-117.12,32.95,8.0,3670.0,536.0,1723.0,592.0,6.3542,237406.0,<1H OCEAN
-121.95,37.25,30.0,3298.0,634.0,1532.0,602.0,5.0863,314885.0,<1H OCEAN
-117.98,33.75,27.0,2343.0,415.0,1537.0,426.0,5.1345,218586.0,<1H OCEAN
-118.46,34.01,48.0,1640.0,322.0,664.0,301.0,4.0,458320.71,<1H OCEAN
-122.7,38.33,16.0,1244.0,242.0,696.0,236.0,3.6369,163378.0,<1H OCEAN
-122.43,37.78,26.0,3587.0,1034.0,1821.0,936.0,2.6392,312566.06,NEAR BAY
-118.52,34.36,5.0,4222.0,712.0,2024.0,646.0,5.8703,423867.65,<1H OCEAN
-117.02,33.73,14.0,3700.0,750.0,1171.0,695.0,1.9476,111549.0,INLAND
-118.1,34.14,26.0,6262.0,1645.0,3001.0,1505.0,3.6572,227518.0,<1H OCEAN
-115.52,32.97,10.0,1879.0,387.0,1376.0,337.0,1.9911,66087.0,INLAND
-118.45,34.3,27.0,2676.0,,2661.0,623.0,4.3047,161609.0,<1H OCEAN
-118.12,33.88,36.0,1083.0,218.0,557.0,210.0,3.0795,207488.0,<1H OCEAN
-122.25,37.87,52.0,1204.0,460.0,2016.0,477.0,0.949,336504.12,NEAR BAY
-122.42,37.66,41.0,2189.0,414.0,1063.0,409.0,4.7361,290608.0,NEAR OCEAN
-117.09,32.61,21.0,1945.0,430.0,1335.0,419.0,3.6467,124240.0,NEAR OCEAN
-121.95,37.35,42.0,1421.0,330.0,659.0,303.0,3.3333,243461.0,<1H OCEAN
-120.01,38.91,27.0,968.0,191.0,283.0,143.0,2.0938,99848.0,INLAND
-118.02,33.65,38.0,2548.0,646.0,755.0,399.0,2.8352,343437.0,NEAR OCEAN
-118.11,33.88,35.0,1623.0,304.0,868.0,272.0,3.5893,254968.0,<1H OCEAN
-122.16,37.83,16.0,4596.0,705.0,1480.0,650.0,7.52,376952.02,NEAR BAY
-122.26,37.54,13.0,1422.0,295.0,395.0,195.0,5.3247,326715.05,NEAR BAY
-117.79,33.75,26.0,2893.0,345.0,983.0,326.0,13.466,498976.92,<1H OCEAN
-122.22,37.44,32.0,4281.0,501.0,1318.0,484.0,15.0001,500001.0,NEAR OCEAN
-120.97,37.62,7.0,8489.0,1673.0,5807.0,1575.0,2.9451,127191.0,INLAND
-117.04,32.54,7.0,938.0,297.0,1187.0,282.0,1.2667,94544.0,NEAR OCEAN
-121.13,37.74,28.0,409.0,104.0,244.0,98.0,3.4643,120525.0,INLAND
-118.2,33.92,39.0,1050.0,217.0,895.0,207.0,3.1538,146870.0,<1H OCEAN
-117.0,32.71,22.0,2263.0,441.0,1395.0,416.0,3.725,123983.0,NEAR OCEAN
-117.61,34.1,9.0,18956.0,4095.0,10323.0,3832.0,3.6033,141195.0,INLAND
-119.68,36.32,26.0,592.0,121.0,268.0,116.0,1.7596,96057.99,INLAND
-118.48,34.23,30.0,1762.0,263.0,761.0,292.0,6.5268,299348.02,<1H OCEAN
-122.0,36.98,20.0,2502.0,454.0,981.0,399.0,4.3,283761.0,NEAR OCEAN
-118.76,34.28,21.0,2786.0,342.0,1114.0,322.0,5.8578,265284.01,<1H OCEAN
-118.86,34.19,29.0,1326.0,185.0,586.0,187.0,6.5474,399689.02,<1H OCEAN
-121.8,37.26,16.0,1868.0,285.0,995.0,284.0,5.9053,263038.0,<1H OCEAN
-122.84,38.41,19.0,2191.0,391.0,1065.0,404.0,4.125,216943.0,<1H OCEAN
-119.23,34.46,34.0,9280.0,1765.0,4514.0,1693.0,3.2026,237079.01,<1H OCEAN
-121.77,36.93,33.0,1406.0,317.0,1075.0,301.0,3.2813,186216.0,<1H OCEAN
-122.08,37.68,37.0,848.0,202.0,314.0,205.0,2.3958,200378.0,NEAR BAY
-119.26,36.3,18.0,3578.0,720.0,1540.0,640.0,2.425,83029.0,INLAND
-121.97,38.04,38.0,2505.0,554.0,1595.0,498.0,2.5833,86391.0,INLAND
-118.22,34.07,36.0,839.0,250.0,1079.0,245.0,1.7463,154949.0,<1H OCEAN
-118.45,34.14,33.0,1741.0,274.0,588.0,267.0,7.9625,486845.23,<1H OCEAN
-119.45,36.16,27.0,2119.0,373.0,1268.0,345.0,2.8152,92332.0,INLAND
-118.44,34.21,41.0,1440.0,325.0,1014.0,322.0,2.875,178850.0,<1H OCEAN
-119.44,36.61,17.0,1531.0,280.0,775.0,246.0,3.9073,94076.0,INLAND
-118.2,33.94,45.0,1570.0,328.0,1321.0,300.0,3.7361,166285.0,<1H OCEAN
-117.1,32.75,17.0,871.0,379.0,955.0,351.0,1.4375,107811.0,NEAR OCEAN
-116.94,34.24,27.0,12342.0,2630.0,1300.0,566.0,1.998,129927.0,INLAND
-122.14,40.07,31.0,2053.0,465.0,1193.0,447.0,1.4923,50218.0,INLAND
-122.05,36.97,20.0,2428.0,473.0,1145.0,454.0,3.6797,259151.0,NEAR OCEAN
-118.35,34.08,52.0,1003.0,200.0,514.0,204.0,3.8472,379799.0,<1H OCEAN
-122.14,37.84,24.0,2131.0,343.0,874.0,373.0,5.6349,338033.0,NEAR BAY
-123.07,39.12,24.0,1098.0,193.0,353.0,145.0,3.8333,108897.0,<1H OCEAN
-118.14,33.87,44.0,1607.0,271.0,799.0,283.0,5.084,218032.0,<1H OCEAN
-122.5,37.76,45.0,1673.0,377.0,1078.0,393.0,3.3393,276142.0,NEAR OCEAN
-122.49,37.69,35.0,2644.0,456.0,1465.0,430.0,4.9375,274543.0,NEAR OCEAN
-120.48,37.3,39.0,1015.0,356.0,875.0,313.0,1.5,65717.0,INLAND
-121.87,38.02,52.0,2264.0,439.0,1403.0,476.0,2.7083,99610.0,INLAND
-122.04,37.61,36.0,1151.0,216.0,727.0,215.0,4.1719,184633.0,NEAR BAY
-114.58,33.63,29.0,1387.0,236.0,671.0,239.0,3.3438,81244.0,INLAND
-122.43,37.78,2.0,1205.0,468.0,577.0,363.0,3.6437,268172.0,NEAR BAY
-118.4,33.98,36.0,2526.0,452.0,996.0,441.0,5.611,430221.08,<1H OCEAN
-117.32,34.01,23.0,3021.0,527.0,1580.0,533.0,4.4063,133971.0,INLAND
